	avg_rally_len	match_id	p1_backhand_per	p1_bp_saved	p1_cc	p1_dl	p1_dm	p1_forehand_per	p1_gp_won	p1_ii	p1_io	p1_neterrors	p1_netpassed	p1_netpts	p1_netpts_per	p1_netwon	p1_num_rtpts	p1_ret_inplay	p1_ret_won	p2_backhand_per	p2_bp_saved	p2_cc	p2_dl	p2_dm	p2_forehand_per	p2_gp_won	p2_ii	p2_io	p2_neterrors	p2_netpassed	p2_netpts	p2_netpts_per	p2_netwon	p2_num_rtpts	p2_ret_inplay	p2_ret_won
0	4.233333333333333	20050117-M-Australian_Open-R128-Novak_Djokovic-Marat_Safin.html	0.42786069651741293	0.31	0.36	0.24	0.27	0.572139303482587	0.36	0.01	0.12	0.36	0.09	11.0	0.09401709401709402	0.36	51.0	0.6274509803921569	0.25	0.5158371040723982	0.0	0.56	0.08	0.22	0.4841628959276018	0.73	0.01	0.13	0.04	0.0	25.0	0.21367521367521367	0.84	66.0	0.8333333333333334	0.68
1	4.298787878787879	20060419-M-Monte_Carlo_Masters-R64-Novak_Djokovic-Roger_Federer.html	0.4864864864864865	0.73	0.33	0.08	0.39	0.5135135135135135	0.57	0.0	0.2	0.06	0.17	36.0	0.21818181818181817	0.69	71.0	0.6901408450704225	0.32	0.47058823529411764	0.0	0.38	0.09	0.42	0.5294117647058824	0.68	0.0	0.11	0.28	0.06	18.0	0.10909090909090909	0.56	94.0	0.8085106382978723	0.41
2	5.5327102803738315	20060607-M-Roland_Garros-QF-Novak_Djokovic-Rafael_Nadal.html	0.5115384615384615	0.4	0.36	0.14	0.25	0.48846153846153845	0.57	0.01	0.24	0.08	0.08	13.0	0.12149532710280374	0.77	50.0	0.8	0.32	0.46511627906976744	0.6	0.46	0.12	0.23	0.5348837209302325	0.57	0.04	0.14	0.0	0.0	3.0	0.028037383177570093	0.67	57.0	0.8596491228070176	0.49
3	4.3	20060723-M-Amersfoort-F-Novak_Djokovic-Nicolas_Massu.html	0.5148148148148148	0.5	0.49	0.09	0.23	0.48148148148148145	0.79	0.03	0.16	0.0	0.2	10.0	0.06896551724137931	0.8	78.0	0.6794871794871795	0.38	0.3423076923076923	0.78	0.34	0.1	0.33	0.6576923076923077	0.63	0.03	0.2	0.0	0.1	10.0	0.06896551724137931	0.5	67.0	0.6268656716417911	0.37
4	4.0181818181818185	20060922-M-Davis_Cup_World_Group_PO-RR-Roger_Federer-Novak_Djokovic.html	0.4697986577181208	0.8	0.59	0.17	0.12	0.5302013422818792	0.71	0.02	0.11	0.11	0.06	18.0	0.10227272727272728	0.78	96.0	0.7604166666666666	0.48	0.5	0.57	0.39	0.2	0.21	0.49640287769784175	0.48	0.05	0.16	0.06	0.34	35.0	0.19886363636363635	0.49	80.0	0.6125	0.31
5	3.5	20061008-M-Metz-F-Novak_Djokovic-Jurgen_Melzer.html	0.5413223140495868	0.78	0.32	0.17	0.32	0.45867768595041325	0.72	0.01	0.18	0.17	0.0	18.0	0.1016949152542373	0.67	89.0	0.651685393258427	0.44	0.5691699604743083	0.64	0.43	0.18	0.25	0.4308300395256917	0.57	0.0	0.13	0.09	0.09	35.0	0.1977401129943503	0.77	88.0	0.6477272727272727	0.35
6	5.852571428571429	20061019-M-Madrid_Masters-R16-Andy_Murray-Novak_Djokovic.html	0.5283842794759825	0.5	0.46	0.05	0.38	0.47161572052401746	0.62	0.0	0.11	0.07	0.13	15.0	0.08571428571428572	0.67	89.0	0.7415730337078652	0.37	0.45770065075921906	0.57	0.34	0.08	0.4	0.5422993492407809	0.6	0.02	0.17	0.05	0.14	22.0	0.12571428571428572	0.68	86.0	0.7093023255813954	0.37
7	2.9220183486238533	20070107-M-Adelaide-F-Chris_Guccione-Novak_Djokovic.html	0.6375545851528385	0.6	0.32	0.12	0.36	0.3624454148471616	0.59	0.0	0.2	0.03	0.18	108.0	0.4954128440366973	0.59	113.0	0.6460176991150443	0.36	0.4474885844748858	0.83	0.34	0.12	0.35	0.5525114155251142	0.58	0.0	0.19	0.0	0.09	22.0	0.10091743119266056	0.77	105.0	0.5619047619047619	0.38
8	4.113812154696132	20070122-M-Australian_Open-R16-Roger_Federer-Novak_Djokovic.html	0.47619047619047616	0.5	0.43	0.14	0.31	0.5238095238095238	0.84	0.01	0.11	0.16	0.12	25.0	0.13812154696132597	0.68	101.0	0.7326732673267327	0.45	0.47766323024054985	0.38	0.42	0.11	0.29	0.5223367697594502	0.5	0.02	0.16	0.13	0.3	23.0	0.1270718232044199	0.48	80.0	0.6375	0.25
9	3.796954314720812	20070301-M-Dubai-QF-Roger_Federer-Novak_Djokovic.html	0.5419354838709678	0.6	0.39	0.11	0.38	0.45806451612903226	0.76	0.0	0.13	0.11	0.05	37.0	0.18781725888324874	0.73	97.0	0.6597938144329897	0.39	0.5960264900662252	0.43	0.38	0.1	0.35	0.40397350993377484	0.51	0.0	0.16	0.14	0.14	22.0	0.1116751269035533	0.55	100.0	0.73	0.32
10	4.056818181818182	20070305-M-Indian_Wells-SF-Andy_Murray-Novak_Djokovic.html	0.6013513513513513	0.38	0.42	0.13	0.35	0.39864864864864863	0.47	0.0	0.11	0.25	0.13	16.0	0.18181818181818182	0.38	42.0	0.6428571428571429	0.26	0.5816993464052288	0.67	0.41	0.13	0.24	0.41830065359477125	0.86	0.0	0.22	0.13	0.0	8.0	0.09090909090909091	0.88	46.0	0.7608695652173914	0.48
11	4.719827586206897	20070314-M-Indian_Wells_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.39330543933054396	0.25	0.47	0.12	0.19	0.606694560669456	0.71	0.01	0.22	0.2	0.13	15.0	0.12931034482758622	0.6	65.0	0.7692307692307693	0.29	0.4155844155844156	1.0	0.4	0.17	0.2	0.5844155844155844	0.55	0.04	0.18	0.25	0.0	8.0	0.06896551724137931	0.75	51.0	0.7254901960784313	0.39
12	6.074545454545455	20070325-M-Miami_Masters-F-Novak_Djokovic-Guillermo_Canas.html	0.5367483296213809	1.0	0.44	0.11	0.28	0.46325167037861914	0.67	0.01	0.16	0.09	0.22	32.0	0.19393939393939394	0.63	69.0	0.7246376811594203	0.42	0.435665914221219	0.43	0.36	0.05	0.41	0.5643340857787811	0.58	0.03	0.16	0.08	0.33	12.0	0.07272727272727272	0.5	96.0	0.78125	0.3
13	4.764705882352941	20070329-M-Miami_Masters-QF-Novak_Djokovic-Rafael_Nadal.html	0.32916666666666666	0.8	0.48	0.15	0.16	0.6708333333333333	0.64	0.03	0.18	0.11	0.06	18.0	0.15126050420168066	0.78	54.0	0.6481481481481481	0.39	0.46774193548387094	0.57	0.44	0.15	0.23	0.532258064516129	0.6	0.06	0.12	0.1	0.1	10.0	0.08403361344537816	0.8	65.0	0.7384615384615385	0.32
14	5.348235294117647	20070330-M-Miami_Masters-SF-Novak_Djokovic-Andy_Murray.html	0.6192893401015228	1.0	0.44	0.2	0.23	0.38071065989847713	0.78	0.03	0.11	0.08	0.0	12.0	0.1411764705882353	0.92	43.0	0.7441860465116279	0.6	0.5024630541871922	0.44	0.57	0.17	0.15	0.4975369458128079	0.38	0.0	0.11	0.22	0.44	18.0	0.21176470588235294	0.33	42.0	0.7142857142857143	0.29
15	5.8743362831858414	20070511-M-Rome_Masters-QF-Novak_Djokovic-Rafael_Nadal.html	0.5017182130584192	0.67	0.36	0.21	0.22	0.49828178694158076	0.61	0.01	0.2	0.09	0.23	22.0	0.19469026548672566	0.59	46.0	0.8478260869565217	0.28	0.4444444444444444	1.0	0.45	0.15	0.17	0.5555555555555556	0.72	0.07	0.16	0.0	0.17	12.0	0.10619469026548672	0.75	67.0	0.8656716417910447	0.51
16	5.509944751381215	20070608-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal.html	0.5649202733485194	0.33	0.41	0.19	0.2	0.43507972665148065	0.62	0.01	0.19	0.09	0.13	32.0	0.17679558011049723	0.72	86.0	0.7441860465116279	0.3	0.45977011494252873	0.67	0.46	0.14	0.23	0.5402298850574713	0.69	0.05	0.12	0.15	0.23	13.0	0.0718232044198895	0.54	95.0	0.8421052631578947	0.48
17	4.158883248730964	20070812-M-Canada_Masters-F-Novak_Djokovic-Roger_Federer.html	0.5468277945619335	0.44	0.38	0.05	0.4	0.45317220543806647	0.59	0.02	0.15	0.0	0.29	14.0	0.07106598984771574	0.64	101.0	0.6534653465346535	0.34	0.5114285714285715	0.5	0.38	0.07	0.45	0.4857142857142857	0.56	0.01	0.09	0.04	0.08	25.0	0.12690355329949238	0.8	96.0	0.6458333333333334	0.34
18	4.48560606060606	20070812-M-Canada_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.4864864864864865	1.0	0.42	0.16	0.2	0.5135135135135135	0.75	0.01	0.21	0.0	0.12	17.0	0.12878787878787878	0.76	61.0	0.7377049180327869	0.39	0.5142857142857142	0.5	0.47	0.15	0.21	0.4857142857142857	0.61	0.06	0.11	0.11	0.0	9.0	0.06818181818181818	0.78	71.0	0.5492957746478874	0.27
19	4.822340425531914	20070908-M-US_Open-SF-David_Ferrer-Novak_Djokovic.html	0.43896103896103894	0.45	0.42	0.08	0.29	0.561038961038961	0.55	0.04	0.16	0.14	0.0	7.0	0.03723404255319149	0.86	91.0	0.6813186813186813	0.34	0.5049751243781094	0.33	0.43	0.2	0.17	0.49502487562189057	0.59	0.04	0.17	0.06	0.06	18.0	0.09574468085106383	0.83	97.0	0.7938144329896907	0.45
20	3.7800904977375565	20070909-M-US_Open-F-Roger_Federer-Novak_Djokovic.html	0.5057142857142857	0.78	0.43	0.15	0.28	0.4942857142857143	0.81	0.02	0.11	0.17	0.0	18.0	0.08144796380090498	0.78	116.0	0.6551724137931034	0.36	0.5419161676646707	0.4	0.47	0.1	0.25	0.45808383233532934	0.54	0.01	0.18	0.1	0.19	21.0	0.09502262443438914	0.62	105.0	0.6190476190476191	0.27
21	5.088073394495413	20071112-M-Masters_Cup-RR-Novak_Djokovic-Richard_Gasquet.html	0.5416666666666666	0.5	0.41	0.14	0.26	0.4583333333333333	0.63	0.02	0.17	0.08	0.28	25.0	0.22935779816513763	0.48	62.0	0.7903225806451613	0.39	0.5550847457627118	0.33	0.56	0.1	0.26	0.4449152542372881	0.55	0.01	0.07	0.06	0.06	17.0	0.1559633027522936	0.82	47.0	0.8297872340425532	0.55
22	4.9168	20071115-M-Tour_Finals-RR-Novak_Djokovic-Rafael_Nadal.html	0.5036764705882353	0.63	0.37	0.2	0.23	0.4963235294117647	0.56	0.03	0.18	0.12	0.19	26.0	0.208	0.58	56.0	0.75	0.27	0.5150375939849624	0.75	0.43	0.2	0.23	0.4849624060150376	0.75	0.02	0.12	0.09	0.18	11.0	0.088	0.55	69.0	0.7101449275362319	0.41
23	4.294573643410852	20080127-M-Australian_Open-F-Jo_Wilfried_Tsonga-Novak_Djokovic.html	0.4782608695652174	0.67	0.38	0.07	0.36	0.5217391304347826	0.67	0.02	0.17	0.1	0.08	39.0	0.1511627906976744	0.64	122.0	0.6967213114754098	0.29	0.45726495726495725	0.6	0.38	0.11	0.29	0.5427350427350427	0.72	0.01	0.21	0.0	0.1	39.0	0.1511627906976744	0.85	136.0	0.6985294117647058	0.36
24	4.186473429951691	20080127-M-Australian_Open-SF-Novak_Djokovic-Roger_Federer.html	0.5561797752808989	0.78	0.58	0.11	0.19	0.4410112359550562	0.66	0.01	0.11	0.04	0.04	26.0	0.12560386473429952	0.77	100.0	0.67	0.39	0.5451977401129944	0.56	0.53	0.15	0.21	0.4548022598870056	0.57	0.02	0.09	0.12	0.12	34.0	0.1642512077294686	0.71	107.0	0.6074766355140186	0.35
25	4.036585365853658	20080307-M-Dubai-QF-Igor_Andreev-Novak_Djokovic.html	0.4166666666666667	0.17	0.4	0.1	0.29	0.5833333333333334	0.33	0.02	0.19	1.0	0.0	2.0	0.024390243902439025	0.0	38.0	0.6842105263157895	0.24	0.5244755244755245	1.0	0.42	0.1	0.21	0.4755244755244755	0.85	0.06	0.2	0.12	0.0	17.0	0.2073170731707317	0.71	44.0	0.7272727272727273	0.57
26	5.361386138613861	20080322-M-Indian_Wells_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.47717842323651455	0.67	0.33	0.16	0.3	0.5228215767634855	0.58	0.02	0.19	0.0	0.1	10.0	0.09900990099009901	0.7	51.0	0.8431372549019608	0.49	0.4576271186440678	0.43	0.43	0.12	0.29	0.5423728813559322	0.48	0.01	0.16	0.0	0.17	6.0	0.0594059405940594	0.67	50.0	0.64	0.28
27	3.691228070175439	20080323-M-Indian_Wells_Masters-F-Novak_Djokovic-Mardy_Fish.html	0.6536964980544747	0.5	0.29	0.13	0.37	0.3463035019455253	0.79	0.01	0.2	0.25	0.13	8.0	0.04678362573099415	0.63	87.0	0.6666666666666666	0.41	0.5300751879699248	0.17	0.38	0.1	0.36	0.4699248120300752	0.53	0.01	0.15	0.11	0.21	19.0	0.1111111111111111	0.63	84.0	0.6666666666666666	0.36
28	5.3428571428571425	20080417-M-Monte_Carlo_Masters-R16-Novak_Djokovic-Andy_Murray.html	0.5354330708661418	0.8	0.38	0.11	0.27	0.4645669291338583	0.81	0.02	0.22	0.06	0.06	16.0	0.1523809523809524	0.81	60.0	0.75	0.53	0.5020746887966805	0.5	0.44	0.08	0.38	0.4979253112033195	0.5	0.01	0.09	0.0	0.2	5.0	0.047619047619047616	0.4	45.0	0.8222222222222222	0.31
29	5.259615384615385	20080419-M-Monte_Carlo_Masters-SF-Roger_Federer-Novak_Djokovic.html	0.48132780082987553	0.75	0.39	0.13	0.34	0.5186721991701245	0.72	0.05	0.09	0.0	0.2	10.0	0.09615384615384616	0.7	62.0	0.8387096774193549	0.48	0.5	0.4	0.41	0.12	0.32	0.5	0.4	0.02	0.12	0.05	0.25	20.0	0.19230769230769232	0.7	42.0	0.7857142857142857	0.33
30	4.940506329113924	20080511-M-Rome_Masters-F-Novak_Djokovic-Stanislas_Wawrinka.html	0.5523255813953488	0.67	0.41	0.12	0.33	0.4476744186046512	0.78	0.02	0.12	0.04	0.13	23.0	0.14556962025316456	0.83	87.0	0.7011494252873564	0.37	0.5166163141993958	0.5	0.57	0.06	0.26	0.48338368580060426	0.58	0.0	0.11	0.0	0.09	11.0	0.06962025316455696	0.91	71.0	0.704225352112676	0.23
31	6.275369458128079	20080517-M-Hamburg_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.5378006872852233	0.44	0.41	0.2	0.22	0.46219931271477666	0.55	0.02	0.16	0.09	0.19	54.0	0.2660098522167488	0.56	110.0	0.8181818181818182	0.45	0.42882882882882883	0.79	0.49	0.14	0.22	0.5711711711711712	0.66	0.03	0.11	0.07	0.07	14.0	0.06896551724137931	0.86	93.0	0.8709677419354839	0.46
32	5.996969696969697	20080606-M-Roland_Garros-SF-Novak_Djokovic-Rafael_Nadal.html	0.5113636363636364	0.64	0.47	0.17	0.22	0.48863636363636365	0.64	0.0	0.14	0.14	0.07	44.0	0.2222222222222222	0.68	98.0	0.7959183673469388	0.33	0.4662813102119461	0.67	0.45	0.2	0.19	0.5337186897880539	0.74	0.05	0.11	0.09	0.09	22.0	0.1111111111111111	0.77	100.0	0.84	0.42
33	4.404651162790697	20080615-M-Queens_Club-F-Novak_Djokovic-Rafael_Nadal.html	0.43653250773993807	0.69	0.36	0.18	0.28	0.5634674922600619	0.58	0.0	0.18	0.1	0.13	30.0	0.1744186046511628	0.63	82.0	0.7560975609756098	0.39	0.428125	0.63	0.41	0.18	0.22	0.571875	0.6	0.02	0.18	0.0	0.08	13.0	0.0755813953488372	0.92	90.0	0.7333333333333333	0.42
34	5.3532846715328475	20080725-M-Canada_Masters-QF-Andy_Murray-Novak_Djokovic.html	0.5854430379746836	0.6	0.43	0.08	0.38	0.41455696202531644	0.61	0.0	0.1	0.0	0.0	13.0	0.0948905109489051	0.77	64.0	0.796875	0.41	0.4817073170731707	0.5	0.39	0.12	0.26	0.5182926829268293	0.64	0.01	0.22	0.08	0.08	26.0	0.1897810218978102	0.65	73.0	0.7671232876712328	0.34
35	4.497058823529412	20080802-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.4020618556701031	1.0	0.44	0.19	0.18	0.5979381443298969	0.79	0.0	0.18	0.0	0.08	13.0	0.12745098039215685	0.85	45.0	0.7555555555555555	0.38	0.49732620320855614	0.25	0.55	0.12	0.25	0.5026737967914439	0.53	0.01	0.06	0.11	0.0	9.0	0.08823529411764706	0.78	57.0	0.7192982456140351	0.26
36	4.904347826086957	20080803-M-Cincinnati_Masters-F-Novak_Djokovic-Andy_Murray.html	0.4217171717171717	0.5	0.36	0.11	0.33	0.5782828282828283	0.59	0.01	0.19	0.19	0.1	21.0	0.11413043478260869	0.67	88.0	0.75	0.34	0.5051282051282051	0.6	0.38	0.11	0.4	0.4948717948717949	0.6	0.0	0.11	0.0	0.18	17.0	0.09239130434782608	0.82	96.0	0.7083333333333334	0.41
37	4.6	20080815-M-Olympics-SF-Novak_Djokovic-Rafael_Nadal.html	0.4672897196261682	0.57	0.46	0.22	0.12	0.5327102803738317	0.72	0.02	0.18	0.12	0.16	25.0	0.15625	0.6	75.0	0.72	0.37	0.4792332268370607	0.25	0.5	0.17	0.19	0.5207667731629393	0.6	0.04	0.1	0.27	0.0	11.0	0.06875	0.55	85.0	0.6352941176470588	0.36
38	3.7502008032128513	20080906-M-US_Open-SF-Roger_Federer-Novak_Djokovic.html	0.4945652173913043	0.5	0.4	0.09	0.36	0.5054347826086957	0.7	0.02	0.13	0.04	0.09	23.0	0.09236947791164658	0.52	124.0	0.6612903225806451	0.38	0.46875	0.58	0.38	0.11	0.32	0.53125	0.6	0.03	0.16	0.13	0.05	38.0	0.15261044176706828	0.66	125.0	0.648	0.3
39	4.8090909090909095	20081116-M-Tour_Finals-F-Novak_Djokovic-Nikolay_Davydenko.html	0.47808764940239046	0.75	0.42	0.07	0.32	0.5219123505976095	0.89	0.0	0.19	0.0	0.0	14.0	0.11570247933884298	0.79	66.0	0.7424242424242424	0.5	0.5185185185185185	0.64	0.43	0.09	0.39	0.48148148148148145	0.61	0.0	0.09	0.19	0.1	21.0	0.17355371900826447	0.48	55.0	0.7272727272727273	0.29
40	6.531967213114754	20090228-M-Dubai-F-Novak_Djokovic-David_Ferrer.html	0.5286103542234333	0.25	0.44	0.11	0.31	0.4713896457765668	0.55	0.02	0.12	0.06	0.0	16.0	0.13114754098360656	0.88	59.0	0.7966101694915254	0.47	0.37950138504155123	0.29	0.38	0.09	0.32	0.6204986149584487	0.39	0.04	0.18	0.31	0.0	13.0	0.10655737704918032	0.62	63.0	0.8412698412698413	0.38
41	5.486390532544379	20090308-M-Davis_Cup_World_Group_R1-RR-Novak_Djokovic-Rafael_Nadal.html	0.5	0.5	0.36	0.13	0.34	0.5	0.51	0.0	0.18	0.09	0.09	32.0	0.1893491124260355	0.53	73.0	0.7534246575342466	0.29	0.4613526570048309	0.75	0.47	0.1	0.27	0.538647342995169	0.83	0.02	0.14	0.0	0.0	5.0	0.029585798816568046	1.0	96.0	0.8125	0.48
42	4.372549019607843	20090404-M-Miami_Masters-SF-Roger_Federer-Novak_Djokovic.html	0.4246575342465753	0.4	0.41	0.06	0.36	0.5753424657534246	0.53	0.04	0.13	0.19	0.1	21.0	0.13725490196078433	0.57	73.0	0.7534246575342466	0.36	0.4896551724137931	0.33	0.45	0.07	0.32	0.5103448275862069	0.54	0.01	0.14	0.19	0.13	16.0	0.10457516339869281	0.63	80.0	0.725	0.49
43	4.791044776119403	20090405-M-Miami_Masters-F-Novak_Djokovic-Andy_Murray.html	0.5195729537366548	0.55	0.46	0.17	0.18	0.4804270462633452	0.5	0.01	0.16	0.15	0.21	33.0	0.2462686567164179	0.48	61.0	0.7540983606557377	0.34	0.5683453237410072	0.6	0.51	0.12	0.25	0.4316546762589928	0.71	0.01	0.11	0.0	0.0	10.0	0.07462686567164178	0.9	73.0	0.7397260273972602	0.51
44	6.8500000000000005	20090412-M-Monte_Carlo_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.554954954954955	0.5	0.36	0.2	0.25	0.44504504504504505	0.5	0.02	0.17	0.1	0.2	20.0	0.11494252873563218	0.65	87.0	0.8505747126436781	0.44	0.4107806691449814	0.55	0.44	0.16	0.23	0.5892193308550185	0.48	0.03	0.14	0.0	0.15	13.0	0.07471264367816093	0.69	87.0	0.7931034482758621	0.53
45	4.531491712707183	20090503-M-Rome_Masters-SF-Novak_Djokovic-Roger_Federer.html	0.47701149425287354	0.73	0.43	0.09	0.3	0.5229885057471264	0.62	0.02	0.16	0.14	0.14	22.0	0.12154696132596685	0.68	81.0	0.6666666666666666	0.43	0.4972067039106145	0.38	0.36	0.1	0.34	0.5027932960893855	0.55	0.02	0.18	0.06	0.19	16.0	0.08839779005524862	0.75	100.0	0.82	0.4
46	6.075	20090504-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal.html	0.5793650793650794	0.2	0.33	0.16	0.37	0.42063492063492064	0.42	0.0	0.14	0.07	0.19	27.0	0.19852941176470587	0.63	70.0	0.8428571428571429	0.36	0.35342465753424657	0.5	0.45	0.1	0.29	0.6465753424657534	0.55	0.03	0.13	0.0	0.17	12.0	0.08823529411764706	0.83	66.0	0.8484848484848485	0.45
47	6.291428571428572	20090515-M-Madrid_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.5057803468208093	0.5	0.13	0.02	0.36	0.49421965317919075	0.78	0.1	0.39	0.04	0.09	23.0	0.09387755102040816	0.61	133.0	0.7293233082706767	0.34	0.39680232558139533	0.75	0.11	0.03	0.32	0.6031976744186046	0.67	0.15	0.39	0.06	0.0	18.0	0.07346938775510205	0.56	112.0	0.7857142857142857	0.29
48	4.285106382978724	20090816-M-Cincinnati_Masters-F-Roger_Federer-Novak_Djokovic.html	0.4448669201520912	0.75	0.45	0.04	0.36	0.5551330798479087	0.6	0.03	0.12	0.11	0.21	19.0	0.1347517730496454	0.63	81.0	0.7654320987654321	0.48	0.5450819672131147	0.73	0.44	0.09	0.35	0.45491803278688525	0.52	0.03	0.09	0.06	0.22	18.0	0.1276595744680851	0.67	60.0	0.5833333333333334	0.28
49	5.30990990990991	20090822-M-Cincinnati_Masters-SF-Novak_Djokovic-Rafael_Nadal.html	0.45318352059925093	1.0	0.44	0.15	0.22	0.5468164794007491	0.85	0.0	0.19	0.19	0.06	16.0	0.14414414414414414	0.63	56.0	0.8035714285714286	0.45	0.4	0.5	0.48	0.15	0.24	0.6	0.48	0.02	0.11	0.0	0.22	9.0	0.08108108108108109	0.78	55.0	0.6181818181818182	0.31
50	4.002678571428571	20090913-M-US_Open-SF-Novak_Djokovic-Roger_Federer.html	0.5276243093922652	0.7	0.45	0.08	0.29	0.4723756906077348	0.68	0.02	0.16	0.22	0.33	18.0	0.08035714285714286	0.39	109.0	0.6422018348623854	0.29	0.4196185286103542	0.67	0.44	0.07	0.31	0.5776566757493188	0.83	0.01	0.17	0.03	0.03	36.0	0.16071428571428573	0.86	115.0	0.6782608695652174	0.37
51	4.581818181818182	20091108-M-Basel-F-Roger_Federer-Novak_Djokovic.html	0.47564469914040114	0.5	0.46	0.06	0.29	0.5243553008595988	0.53	0.03	0.16	0.25	0.05	20.0	0.11363636363636363	0.55	96.0	0.6875	0.34	0.4619883040935672	0.82	0.44	0.09	0.26	0.5380116959064327	0.66	0.02	0.18	0.1	0.1	20.0	0.11363636363636363	0.75	80.0	0.6875	0.39
52	4.732352941176471	20091115-M-Paris_Masters-F-Novak_Djokovic-Gael_Monfils.html	0.4160756501182033	0.43	0.41	0.09	0.3	0.5839243498817966	0.51	0.02	0.18	0.21	0.04	28.0	0.13725490196078433	0.71	106.0	0.5943396226415094	0.41	0.504950495049505	0.5	0.37	0.08	0.46	0.49504950495049505	0.55	0.0	0.1	0.14	0.07	14.0	0.06862745098039216	0.5	98.0	0.7959183673469388	0.33
53	4.418461538461538	20091122-M-London-RR-Robin_Soderling-Novak_Djokovic.html	0.40239043824701193	1.0	0.5	0.21	0.09	0.5976095617529881	0.71	0.04	0.15	0.23	0.0	13.0	0.1	0.77	71.0	0.647887323943662	0.42	0.5560165975103735	0.63	0.57	0.11	0.2	0.44398340248962653	0.5	0.01	0.12	0.4	0.2	5.0	0.038461538461538464	0.4	59.0	0.6271186440677966	0.27
54	5.102777777777778	20091127-M-Tour_Finals-RR-Rafael_Nadal-Novak_Djokovic.html	0.45987654320987653	0.4	0.42	0.12	0.28	0.5401234567901234	0.63	0.03	0.15	0.0	0.0	5.0	0.034722222222222224	1.0	73.0	0.7945205479452054	0.34	0.3595166163141994	0.67	0.44	0.13	0.22	0.6404833836858006	0.63	0.02	0.19	0.14	0.0	22.0	0.1527777777777778	0.82	71.0	0.7605633802816901	0.42
55	4.7389776357827476	20100126-M-Australian_Open-QF-Novak_Djokovic-Jo_Wilfried_Tsonga.html	0.475	0.33	0.51	0.16	0.14	0.525	0.57	0.02	0.17	0.09	0.13	47.0	0.1501597444089457	0.7	168.0	0.7142857142857143	0.39	0.4439178515007899	0.63	0.48	0.16	0.16	0.5545023696682464	0.62	0.04	0.16	0.14	0.17	65.0	0.20766773162939298	0.58	145.0	0.7586206896551724	0.39
56	3.6068783068783072	20100702-M-Wimbledon-SF-Tomas_Berdych-Novak_Djokovic.html	0.5182481751824818	0.75	0.5	0.14	0.16	0.48175182481751827	0.71	0.05	0.16	0.14	0.1	21.0	0.1111111111111111	0.71	88.0	0.6477272727272727	0.35	0.5421245421245421	0.57	0.39	0.21	0.22	0.45787545787545786	0.73	0.01	0.16	0.08	0.0	13.0	0.06878306878306878	0.85	101.0	0.5742574257425742	0.27
57	3.832394366197183	20100815-M-Canada_Masters-SF-Roger_Federer-Novak_Djokovic.html	0.4838709677419355	0.67	0.46	0.13	0.27	0.5161290322580645	0.61	0.03	0.12	0.0	0.11	19.0	0.0892018779342723	0.79	118.0	0.7627118644067796	0.46	0.5238095238095238	0.58	0.45	0.13	0.18	0.47619047619047616	0.52	0.03	0.2	0.1	0.1	20.0	0.09389671361502347	0.6	95.0	0.6210526315789474	0.4
58	4.597106109324759	20100903-M-US_Open-SF-Novak_Djokovic-Roger_Federer.html	0.5091514143094842	0.57	0.42	0.11	0.29	0.4908485856905158	0.75	0.02	0.16	0.2	0.0	25.0	0.08038585209003216	0.64	160.0	0.675	0.39	0.49756888168557534	0.5	0.42	0.11	0.31	0.5024311183144247	0.58	0.03	0.14	0.07	0.07	46.0	0.14790996784565916	0.78	151.0	0.7682119205298014	0.34
59	5.4074509803921575	20100912-M-US_Open-F-Novak_Djokovic-Rafael_Nadal.html	0.4556113902847571	0.77	0.43	0.19	0.18	0.5443886097152428	0.66	0.02	0.18	0.07	0.27	45.0	0.17647058823529413	0.64	112.0	0.6964285714285714	0.32	0.41362126245847175	0.25	0.46	0.18	0.2	0.5863787375415282	0.65	0.05	0.11	0.0	0.11	18.0	0.07058823529411765	0.83	143.0	0.8391608391608392	0.42
60	4.449324324324325	20101015-M-Shanghai_Masters-SF-Novak_Djokovic-Roger_Federer.html	0.516245487364621	0.25	0.52	0.14	0.16	0.48375451263537905	0.56	0.03	0.15	0.07	0.2	15.0	0.10135135135135136	0.73	73.0	0.7397260273972602	0.33	0.4542124542124542	0.8	0.45	0.16	0.2	0.5457875457875457	0.68	0.03	0.16	0.0	0.05	19.0	0.12837837837837837	0.84	75.0	0.76	0.4
61	3.601204819277108	20101107-M-Basel-F-Novak_Djokovic-Roger_Federer.html	0.5120967741935484	0.63	0.42	0.08	0.33	0.4879032258064516	0.64	0.01	0.15	0.0	0.08	12.0	0.07228915662650602	0.92	84.0	0.6071428571428571	0.31	0.4349593495934959	0.8	0.28	0.07	0.48	0.5650406504065041	0.59	0.01	0.16	0.1	0.2	20.0	0.12048192771084337	0.6	82.0	0.6951219512195121	0.35
